Song,Artist,source,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Choker,Twenty One Pilots,not_hot,732E6ibFkQR5lNIPEeiEnx,0.7,0.664,7,-8.211,1,0.0394,0.306,1.89e-05,0.249,0.585,142.009,audio_features,732E6ibFkQR5lNIPEeiEnx,spotify:track:732E6ibFkQR5lNIPEeiEnx,https://api.spotify.com/v1/tracks/732E6ibFkQR5lNIPEeiEnx,https://api.spotify.com/v1/audio-analysis/732E6ibFkQR5lNIPEeiEnx,223066,4
a p p l y i n g . p r e s s u r e,J. Cole,not_hot,1d7q712nXjG98HiwHk7HFS,0.699,0.759,1,-5.302,1,0.311,0.0814,0.0,0.312,0.404,83.092,audio_features,1d7q712nXjG98HiwHk7HFS,spotify:track:1d7q712nXjG98HiwHk7HFS,https://api.spotify.com/v1/tracks/1d7q712nXjG98HiwHk7HFS,https://api.spotify.com/v1/audio-analysis/1d7q712nXjG98HiwHk7HFS,177337,4
1 0 0 . m i l ‘ (with Bas),J. Cole,not_hot,4n6NDfYake476trCjJRNl0,0.711,0.647,2,-5.667,0,0.0822,0.334,0.0,0.312,0.227,125.092,audio_features,4n6NDfYake476trCjJRNl0,spotify:track:4n6NDfYake476trCjJRNl0,https://api.spotify.com/v1/tracks/4n6NDfYake476trCjJRNl0,https://api.spotify.com/v1/audio-analysis/4n6NDfYake476trCjJRNl0,163302,4
p u n c h i n ‘ . t h e . c l o c k,J. Cole,not_hot,57ZUX6TNyKLBydAdVVd02x,0.769,0.74,11,-6.579,0,0.378,0.197,0.0,0.171,0.692,94.104,audio_features,57ZUX6TNyKLBydAdVVd02x,spotify:track:57ZUX6TNyKLBydAdVVd02x,https://api.spotify.com/v1/tracks/57ZUX6TNyKLBydAdVVd02x,https://api.spotify.com/v1/audio-analysis/57ZUX6TNyKLBydAdVVd02x,112579,4
t h e . c l i m b . b a c k,J. Cole,not_hot,5lLNBIyjp72btcnrjBG751,0.618,0.632,11,-6.973,1,0.346,0.0526,0.0,0.353,0.319,81.446,audio_features,5lLNBIyjp72btcnrjBG751,spotify:track:5lLNBIyjp72btcnrjBG751,https://api.spotify.com/v1/tracks/5lLNBIyjp72btcnrjBG751,https://api.spotify.com/v1/audio-analysis/5lLNBIyjp72btcnrjBG751,306257,4
h u n g e r . o n . h i l l s i d e (with Bas),J. Cole,not_hot,5BwQjRasNcdRPuVWKcHto2,0.563,0.703,2,-5.756,1,0.0702,0.126,0.0,0.213,0.294,94.983,audio_features,5BwQjRasNcdRPuVWKcHto2,spotify:track:5BwQjRasNcdRPuVWKcHto2,https://api.spotify.com/v1/tracks/5BwQjRasNcdRPuVWKcHto2,https://api.spotify.com/v1/audio-analysis/5BwQjRasNcdRPuVWKcHto2,238972,4
c l o s e,J. Cole,not_hot,57ZUX6TNyKLBydAdVVd02x,0.769,0.74,11,-6.579,0,0.378,0.197,0.0,0.171,0.692,94.104,audio_features,57ZUX6TNyKLBydAdVVd02x,spotify:track:57ZUX6TNyKLBydAdVVd02x,https://api.spotify.com/v1/tracks/57ZUX6TNyKLBydAdVVd02x,https://api.spotify.com/v1/audio-analysis/57ZUX6TNyKLBydAdVVd02x,112579,4
WITHOUT YOU (with Miley Cyrus),The Kid LAROI,not_hot,1EHUQesfVKwbthtNcpBi9g,0.655,0.469,0,-6.257,1,0.0292,0.173,0.0,0.0956,0.467,92.56,audio_features,1EHUQesfVKwbthtNcpBi9g,spotify:track:1EHUQesfVKwbthtNcpBi9g,https://api.spotify.com/v1/tracks/1EHUQesfVKwbthtNcpBi9g,https://api.spotify.com/v1/audio-analysis/1EHUQesfVKwbthtNcpBi9g,161385,4
"Snow Tha Product: Bzrp Music Sessions, Vol. 39","Bizarrap, Snow Tha Product",not_hot,5hpOBmnNc1mahkYGmte4NI,0.829,0.748,8,-5.361,1,0.176,0.352,0.0,0.0992,0.529,133.029,audio_features,5hpOBmnNc1mahkYGmte4NI,spotify:track:5hpOBmnNc1mahkYGmte4NI,https://api.spotify.com/v1/tracks/5hpOBmnNc1mahkYGmte4NI,https://api.spotify.com/v1/audio-analysis/5hpOBmnNc1mahkYGmte4NI,177443,4
Travesuras - Remix,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",not_hot,0VWLId2RwPCno9s1cJm2Vy,0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,audio_features,0VWLId2RwPCno9s1cJm2Vy,spotify:track:0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/tracks/0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/audio-analysis/0VWLId2RwPCno9s1cJm2Vy,324426,4
Bubblegum Bitch,MARINA,not_hot,6IbnUaczZBT34DhaD6S18F,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,audio_features,6IbnUaczZBT34DhaD6S18F,spotify:track:6IbnUaczZBT34DhaD6S18F,https://api.spotify.com/v1/tracks/6IbnUaczZBT34DhaD6S18F,https://api.spotify.com/v1/audio-analysis/6IbnUaczZBT34DhaD6S18F,154667,4
Falling,Harry Styles,not_hot,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4
Explícito,Myke Towers,not_hot,6qraVL4IJaIj0IuEexYJNa,0.828,0.83,2,-3.371,1,0.047,0.348,1.6e-05,0.0613,0.422,95.007,audio_features,6qraVL4IJaIj0IuEexYJNa,spotify:track:6qraVL4IJaIj0IuEexYJNa,https://api.spotify.com/v1/tracks/6qraVL4IJaIj0IuEexYJNa,https://api.spotify.com/v1/audio-analysis/6qraVL4IJaIj0IuEexYJNa,195066,4
No Te Enamores - Remix,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",not_hot,2mM3gZ0BbPwPPMelbA8vgt,0.824,0.837,5,-4.603,1,0.107,0.573,1.66e-05,0.271,0.58,100.021,audio_features,2mM3gZ0BbPwPPMelbA8vgt,spotify:track:2mM3gZ0BbPwPPMelbA8vgt,https://api.spotify.com/v1/tracks/2mM3gZ0BbPwPPMelbA8vgt,https://api.spotify.com/v1/audio-analysis/2mM3gZ0BbPwPPMelbA8vgt,289933,4
PROBLEMA,Daddy Yankee,not_hot,3ZOpwrt7uiOTQOlLfwDjI9,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,audio_features,3ZOpwrt7uiOTQOlLfwDjI9,spotify:track:3ZOpwrt7uiOTQOlLfwDjI9,https://api.spotify.com/v1/tracks/3ZOpwrt7uiOTQOlLfwDjI9,https://api.spotify.com/v1/audio-analysis/3ZOpwrt7uiOTQOlLfwDjI9,184507,4
Lonely (with benny blanco),Justin Bieber,not_hot,3S8jK1mGzQi24ilFb45DAZ,0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461,audio_features,3S8jK1mGzQi24ilFb45DAZ,spotify:track:3S8jK1mGzQi24ilFb45DAZ,https://api.spotify.com/v1/tracks/3S8jK1mGzQi24ilFb45DAZ,https://api.spotify.com/v1/audio-analysis/3S8jK1mGzQi24ilFb45DAZ,149190,4
Cupid's Chokehold / Breakfast in America,Gym Class Heroes,not_hot,2Lhdl74nwwVGOE2Gv35QuK,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,audio_features,2Lhdl74nwwVGOE2Gv35QuK,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,https://api.spotify.com/v1/tracks/2Lhdl74nwwVGOE2Gv35QuK,https://api.spotify.com/v1/audio-analysis/2Lhdl74nwwVGOE2Gv35QuK,243773,4
If the World Was Ending - feat. Julia Michaels,JP Saxe,not_hot,5FnqMVh9xitqd1ZyNQPvbc,0.687,0.475,1,-9.341,1,0.324,0.193,1.59e-06,0.106,0.491,90.557,audio_features,5FnqMVh9xitqd1ZyNQPvbc,spotify:track:5FnqMVh9xitqd1ZyNQPvbc,https://api.spotify.com/v1/tracks/5FnqMVh9xitqd1ZyNQPvbc,https://api.spotify.com/v1/audio-analysis/5FnqMVh9xitqd1ZyNQPvbc,159560,4
"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",DJ Khaled,not_hot,20GrahbI4AzAOWxpYfDKkf,0.757,0.721,4,-2.906,0,0.0691,0.00196,0.0,0.647,0.364,124.036,audio_features,20GrahbI4AzAOWxpYfDKkf,spotify:track:20GrahbI4AzAOWxpYfDKkf,https://api.spotify.com/v1/tracks/20GrahbI4AzAOWxpYfDKkf,https://api.spotify.com/v1/audio-analysis/20GrahbI4AzAOWxpYfDKkf,165366,4
Body,"Russ Millions, Tion Wayne",not_hot,3CVb6hkMrlF7eHhXi5B3PZ,0.889,0.705,11,-8.683,0,0.392,0.389,1.04e-05,0.0692,0.815,141.069,audio_features,3CVb6hkMrlF7eHhXi5B3PZ,spotify:track:3CVb6hkMrlF7eHhXi5B3PZ,https://api.spotify.com/v1/tracks/3CVb6hkMrlF7eHhXi5B3PZ,https://api.spotify.com/v1/audio-analysis/3CVb6hkMrlF7eHhXi5B3PZ,183830,4
everything i wanted,Billie Eilish,not_hot,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426,4
What You Need,Don Toliver,not_hot,7iC56CDz8miPDKaH0OEIqS,0.656,0.672,10,-7.385,0,0.0468,0.0636,1.45e-05,0.186,0.137,130.006,audio_features,7iC56CDz8miPDKaH0OEIqS,spotify:track:7iC56CDz8miPDKaH0OEIqS,https://api.spotify.com/v1/tracks/7iC56CDz8miPDKaH0OEIqS,https://api.spotify.com/v1/audio-analysis/7iC56CDz8miPDKaH0OEIqS,217609,4
"L-Gante: Bzrp Music Sessions, Vol.38","Bizarrap, L-Gante",not_hot,1Crj1zkRMpsEjb9NOR6Zof,0.553,0.819,2,-3.083,1,0.257,0.368,1.36e-05,0.0915,0.761,87.913,audio_features,1Crj1zkRMpsEjb9NOR6Zof,spotify:track:1Crj1zkRMpsEjb9NOR6Zof,https://api.spotify.com/v1/tracks/1Crj1zkRMpsEjb9NOR6Zof,https://api.spotify.com/v1/audio-analysis/1Crj1zkRMpsEjb9NOR6Zof,192348,4
HOLIDAY,Lil Nas X,not_hot,6zFMeegAMYQo0mt8rXtrli,0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,audio_features,6zFMeegAMYQo0mt8rXtrli,spotify:track:6zFMeegAMYQo0mt8rXtrli,https://api.spotify.com/v1/tracks/6zFMeegAMYQo0mt8rXtrli,https://api.spotify.com/v1/audio-analysis/6zFMeegAMYQo0mt8rXtrli,154998,4
At My Worst,Pink Sweat$,not_hot,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,audio_features,0ri0Han4IRJhzvERHOZTMr,spotify:track:0ri0Han4IRJhzvERHOZTMr,https://api.spotify.com/v1/tracks/0ri0Han4IRJhzvERHOZTMr,https://api.spotify.com/v1/audio-analysis/0ri0Han4IRJhzvERHOZTMr,170345,4
Life Is Good (feat. Drake),Future,not_hot,5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,audio_features,5yY9lUy8nbvjM1Uyo1Uqoc,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4
Extasy,"187 Strassenbande, Bonez MC, Frauenarzt",not_hot,79lc69ZXfL4WmJIzVSDmWT,0.863,0.739,9,-5.879,0,0.153,0.0289,0.0256,0.0931,0.547,129.964,audio_features,79lc69ZXfL4WmJIzVSDmWT,spotify:track:79lc69ZXfL4WmJIzVSDmWT,https://api.spotify.com/v1/tracks/79lc69ZXfL4WmJIzVSDmWT,https://api.spotify.com/v1/audio-analysis/79lc69ZXfL4WmJIzVSDmWT,174021,4
Wishing Well,Juice WRLD,not_hot,2U5WueTLIK5WJLD7mvDODv,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621,4
Fan de Tus Fotos,"Nicky Jam, Romeo Santos",not_hot,1mauYRwbpoGQX6itP2FAJC,0.728,0.689,7,-5.718,1,0.0725,0.293,1.26e-05,0.109,0.431,170.089,audio_features,1mauYRwbpoGQX6itP2FAJC,spotify:track:1mauYRwbpoGQX6itP2FAJC,https://api.spotify.com/v1/tracks/1mauYRwbpoGQX6itP2FAJC,https://api.spotify.com/v1/audio-analysis/1mauYRwbpoGQX6itP2FAJC,197647,4
Tapão Na Raba,Raí Saia Rodada,not_hot,58pgi1RpcU2fVJsxhm7BIr,0.808,0.796,1,-3.169,1,0.0305,0.462,0.000269,0.155,0.799,128.048,audio_features,58pgi1RpcU2fVJsxhm7BIr,spotify:track:58pgi1RpcU2fVJsxhm7BIr,https://api.spotify.com/v1/tracks/58pgi1RpcU2fVJsxhm7BIr,https://api.spotify.com/v1/audio-analysis/58pgi1RpcU2fVJsxhm7BIr,175047,4
Machu Picchu,"Camilo, Evaluna Montaner",not_hot,6RV9pRLIQiXm3qTGeyQluf,0.788,0.789,0,-2.39,1,0.124,0.397,0.0,0.226,0.867,167.897,audio_features,6RV9pRLIQiXm3qTGeyQluf,spotify:track:6RV9pRLIQiXm3qTGeyQluf,https://api.spotify.com/v1/tracks/6RV9pRLIQiXm3qTGeyQluf,https://api.spotify.com/v1/audio-analysis/6RV9pRLIQiXm3qTGeyQluf,179005,4
Come & Go (with Marshmello),Juice WRLD,not_hot,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
Robbery,Juice WRLD,not_hot,6iaSML1PIYq936g62BDtBq,0.623,0.692,2,-5.122,1,0.0504,0.328,0.0,0.153,0.566,79.899,audio_features,6iaSML1PIYq936g62BDtBq,spotify:track:6iaSML1PIYq936g62BDtBq,https://api.spotify.com/v1/tracks/6iaSML1PIYq936g62BDtBq,https://api.spotify.com/v1/audio-analysis/6iaSML1PIYq936g62BDtBq,240051,4
Paradigmas,Jorge & Mateus,not_hot,17UfXrL7Run3GyZJW4uRjC,0.686,0.789,1,-4.103,1,0.126,0.322,0.0,0.4,0.822,157.932,audio_features,17UfXrL7Run3GyZJW4uRjC,spotify:track:17UfXrL7Run3GyZJW4uRjC,https://api.spotify.com/v1/tracks/17UfXrL7Run3GyZJW4uRjC,https://api.spotify.com/v1/audio-analysis/17UfXrL7Run3GyZJW4uRjC,157355,4
SugarCrash!,ElyOtto,not_hot,2ePtv8MlBO9nuuXABqAfEX,0.748,0.734,0,-6.499,1,0.124,0.524,1.15e-05,0.0975,0.368,97.753,audio_features,2ePtv8MlBO9nuuXABqAfEX,spotify:track:2ePtv8MlBO9nuuXABqAfEX,https://api.spotify.com/v1/tracks/2ePtv8MlBO9nuuXABqAfEX,https://api.spotify.com/v1/audio-analysis/2ePtv8MlBO9nuuXABqAfEX,80081,4
durag activity (with Travis Scott),Baby Keem,not_hot,6c5wQFfJApRMooKE7UQnlH,0.893,0.759,2,-4.245,1,0.309,0.00404,0.0,0.0865,0.498,80.45,audio_features,6c5wQFfJApRMooKE7UQnlH,spotify:track:6c5wQFfJApRMooKE7UQnlH,https://api.spotify.com/v1/tracks/6c5wQFfJApRMooKE7UQnlH,https://api.spotify.com/v1/audio-analysis/6c5wQFfJApRMooKE7UQnlH,224457,4
love race (feat. Kellin Quinn),Machine Gun Kelly,not_hot,1F9kEuwT29fgqlovIclu81,0.517,0.848,10,-4.054,1,0.0521,0.00581,0.0,0.214,0.429,95.906,audio_features,1F9kEuwT29fgqlovIclu81,spotify:track:1F9kEuwT29fgqlovIclu81,https://api.spotify.com/v1/tracks/1F9kEuwT29fgqlovIclu81,https://api.spotify.com/v1/audio-analysis/1F9kEuwT29fgqlovIclu81,188779,4
POPSTAR (feat. Drake),DJ Khaled,not_hot,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,audio_features,6EDO9iiTtwNv6waLwa1UUq,spotify:track:6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,200221,4
LET IT GO (feat. Justin Bieber & 21 Savage),DJ Khaled,not_hot,1cEhrSF6EylAEqdhUGuNpX,0.877,0.444,8,-7.547,1,0.172,0.24,0.0,0.169,0.658,129.06,audio_features,1cEhrSF6EylAEqdhUGuNpX,spotify:track:1cEhrSF6EylAEqdhUGuNpX,https://api.spotify.com/v1/tracks/1cEhrSF6EylAEqdhUGuNpX,https://api.spotify.com/v1/audio-analysis/1cEhrSF6EylAEqdhUGuNpX,165527,4
Girl From Rio,Anitta,not_hot,6wOu8QtBjac5QuAJfaUXGZ,0.805,0.583,9,-7.009,0,0.054,0.0192,3.55e-05,0.0697,0.576,144.011,audio_features,6wOu8QtBjac5QuAJfaUXGZ,spotify:track:6wOu8QtBjac5QuAJfaUXGZ,https://api.spotify.com/v1/tracks/6wOu8QtBjac5QuAJfaUXGZ,https://api.spotify.com/v1/audio-analysis/6wOu8QtBjac5QuAJfaUXGZ,219167,4
On The Ground,ROSÉ,not_hot,2pn8dNVSpYnAtlKFC8Q0DJ,0.311,0.607,1,-6.578,1,0.11,0.0174,0.0,0.131,0.286,188.7,audio_features,2pn8dNVSpYnAtlKFC8Q0DJ,spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ,https://api.spotify.com/v1/tracks/2pn8dNVSpYnAtlKFC8Q0DJ,https://api.spotify.com/v1/audio-analysis/2pn8dNVSpYnAtlKFC8Q0DJ,168086,4
Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,not_hot,2CYVETnhM9aytqrazYYwrK,0.66,0.817,11,-6.269,0,0.0521,0.162,0.0,0.0667,0.714,135.942,audio_features,2CYVETnhM9aytqrazYYwrK,spotify:track:2CYVETnhM9aytqrazYYwrK,https://api.spotify.com/v1/tracks/2CYVETnhM9aytqrazYYwrK,https://api.spotify.com/v1/audio-analysis/2CYVETnhM9aytqrazYYwrK,277592,4
when the party's over,Billie Eilish,not_hot,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,audio_features,43zdsphuZLzwA9k4DJhU0I,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077,4
Otra Noche Sin Ti,"J Balvin, Khalid",not_hot,2WfCAQlrNXksz5e1BpPBgd,0.503,0.548,0,-7.564,0,0.164,0.0751,0.000234,0.145,0.441,94.036,audio_features,2WfCAQlrNXksz5e1BpPBgd,spotify:track:2WfCAQlrNXksz5e1BpPBgd,https://api.spotify.com/v1/tracks/2WfCAQlrNXksz5e1BpPBgd,https://api.spotify.com/v1/audio-analysis/2WfCAQlrNXksz5e1BpPBgd,228920,4
Met Him Last Night (feat. Ariana Grande),Demi Lovato,not_hot,0BI0hfbmqybnd3TezrDME3,0.538,0.512,4,-4.548,0,0.0262,0.22,0.0,0.101,0.12,144.978,audio_features,0BI0hfbmqybnd3TezrDME3,spotify:track:0BI0hfbmqybnd3TezrDME3,https://api.spotify.com/v1/tracks/0BI0hfbmqybnd3TezrDME3,https://api.spotify.com/v1/audio-analysis/0BI0hfbmqybnd3TezrDME3,204632,4
Back In Blood (feat. Lil Durk),Pooh Shiesty,not_hot,7JuHVG3qQKQKxC4doneXVW,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,audio_features,7JuHVG3qQKQKxC4doneXVW,spotify:track:7JuHVG3qQKQKxC4doneXVW,https://api.spotify.com/v1/tracks/7JuHVG3qQKQKxC4doneXVW,https://api.spotify.com/v1/audio-analysis/7JuHVG3qQKQKxC4doneXVW,184490,4
Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,not_hot,1dg3qy5DjoJodawfOCgrTP,0.88,0.575,6,-6.091,1,0.163,0.415,0.0,0.109,0.671,120.031,audio_features,1dg3qy5DjoJodawfOCgrTP,spotify:track:1dg3qy5DjoJodawfOCgrTP,https://api.spotify.com/v1/tracks/1dg3qy5DjoJodawfOCgrTP,https://api.spotify.com/v1/audio-analysis/1dg3qy5DjoJodawfOCgrTP,232048,4
Mi Niña,"Wisin, Myke Towers, Los Legendarios",not_hot,2bgcUk2A3jjKbCJ7KPquTi,0.823,0.821,8,-3.402,0,0.166,0.31,4.28e-06,0.143,0.791,99.999,audio_features,2bgcUk2A3jjKbCJ7KPquTi,spotify:track:2bgcUk2A3jjKbCJ7KPquTi,https://api.spotify.com/v1/tracks/2bgcUk2A3jjKbCJ7KPquTi,https://api.spotify.com/v1/audio-analysis/2bgcUk2A3jjKbCJ7KPquTi,213314,4
As I Am (feat. Khalid),Justin Bieber,not_hot,6F2r4HgpJnvKDmkN6JEN6J,0.595,0.543,11,-8.149,1,0.038,0.127,0.0,0.0975,0.109,99.928,audio_features,6F2r4HgpJnvKDmkN6JEN6J,spotify:track:6F2r4HgpJnvKDmkN6JEN6J,https://api.spotify.com/v1/tracks/6F2r4HgpJnvKDmkN6JEN6J,https://api.spotify.com/v1/audio-analysis/6F2r4HgpJnvKDmkN6JEN6J,174406,4
Come Through (feat. Chris Brown),H.E.R.,not_hot,29he0Joo5sz2607A6ZBT6H,0.612,0.423,5,-8.062,0,0.0508,0.588,0.0,0.117,0.18,135.841,audio_features,29he0Joo5sz2607A6ZBT6H,spotify:track:29he0Joo5sz2607A6ZBT6H,https://api.spotify.com/v1/tracks/29he0Joo5sz2607A6ZBT6H,https://api.spotify.com/v1/audio-analysis/29he0Joo5sz2607A6ZBT6H,214093,5
Goosebumps,HVME,not_hot,20McUFi8KCIVdNDLrkTDuZ,0.767,0.659,1,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,audio_features,20McUFi8KCIVdNDLrkTDuZ,spotify:track:20McUFi8KCIVdNDLrkTDuZ,https://api.spotify.com/v1/tracks/20McUFi8KCIVdNDLrkTDuZ,https://api.spotify.com/v1/audio-analysis/20McUFi8KCIVdNDLrkTDuZ,163208,4
Put Your Records On,Ritt Momney,not_hot,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,audio_features,6AGOKlMZWLCaEJGnaROtF9,spotify:track:6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/tracks/6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/audio-analysis/6AGOKlMZWLCaEJGnaROtF9,210463,4
Facas - Ao Vivo,"Diego & Victor Hugo, Bruno & Marrone",not_hot,6Aw11M9NT2tBeEj3mPKrjy,0.443,0.509,2,-5.995,1,0.0536,0.615,0.0,0.472,0.69,160.984,audio_features,6Aw11M9NT2tBeEj3mPKrjy,spotify:track:6Aw11M9NT2tBeEj3mPKrjy,https://api.spotify.com/v1/tracks/6Aw11M9NT2tBeEj3mPKrjy,https://api.spotify.com/v1/audio-analysis/6Aw11M9NT2tBeEj3mPKrjy,196380,4
Train Wreck,James Arthur,not_hot,55Am8neGJkdj2ADaM3aw5H,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,audio_features,55Am8neGJkdj2ADaM3aw5H,spotify:track:55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/tracks/55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/audio-analysis/55Am8neGJkdj2ADaM3aw5H,208827,4
Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,not_hot,2Z8yfpFX0ZMavHkcIeHiO1,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,audio_features,2Z8yfpFX0ZMavHkcIeHiO1,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/tracks/2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/audio-analysis/2Z8yfpFX0ZMavHkcIeHiO1,178994,4
In Your Eyes,The Weeknd,not_hot,7szuecWAPwGoV1e5vGu8tl,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,audio_features,7szuecWAPwGoV1e5vGu8tl,spotify:track:7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl,237520,4
SAD!,XXXTENTACION,not_hot,3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4
Good Without,Mimi Webb,not_hot,15OCqNPYoLziEAsbVnqRj5,0.616,0.576,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.269,89.962,audio_features,15OCqNPYoLziEAsbVnqRj5,spotify:track:15OCqNPYoLziEAsbVnqRj5,https://api.spotify.com/v1/tracks/15OCqNPYoLziEAsbVnqRj5,https://api.spotify.com/v1/audio-analysis/15OCqNPYoLziEAsbVnqRj5,182121,4
hot girl bummer,blackbear,not_hot,6jRq8gaZhMUyy5RclRPcAf,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,audio_features,6jRq8gaZhMUyy5RclRPcAf,spotify:track:6jRq8gaZhMUyy5RclRPcAf,https://api.spotify.com/v1/tracks/6jRq8gaZhMUyy5RclRPcAf,https://api.spotify.com/v1/audio-analysis/6jRq8gaZhMUyy5RclRPcAf,188344,1
